33
10
14
22
18
42
13
10
10
12
61
20
23
26
14
20
17
25
19
25
53
23
20
21
14
32
24
61
58
44
43
49
22
74
64
48
48
79
92
74
66
50
51
44
27
31
46
37
33
52
119
147
85
126
92
246
257
315
322
194
206
188
153
190
202
166
138
240
216
166
269
169
178
206
209
183
204
223
157
211
205
243
219
210
212
239
207
263
154
216
231
219
256
192
246
199
344
258
214
201
287
293
319
197
384
230
222
372
175
318
244
261
258
232
404
232
107
279
350
288
319
205
234
364
161
262
260
242
205
184
211
427
